,squareMeters,numberOfRooms,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,category,PoolAndYard
6096,10983,ten,4,49671,4,3,2011,True,True,89,9751,657,False,4,1100529.1,Basic,has pool and no yard
6097,94294,thirty-eight,30,74452,5,9,2004,True,False,8222,3672,684,True,3,9439785.4,Luxury,has pool and has yard
6098,11157,forty-nine,90,5985,7,10,2020,False,False,2513,8890,208,True,5,1120482.0,Basic,no pool and no yard
6099,59018,thirty-five,49,34228,10,1,2021,False,True,4947,308,259,True,5,5907138.1,Basic,no pool and has yard
6100,84807,thirty-four,22,39535,6,2,2008,False,True,4460,9917,219,False,2,8482192.8,Basic,no pool and no yard
6101,31585,forty-two,50,85871,4,6,2016,True,False,1709,5474,595,True,7,3165163.6,Basic,no pool and has yard
6102,44670,forty-one,3,24224,2,2,1992,True,True,8465,6459,470,True,9,4470923.2,Luxury,has pool and has yard
6103,16951,twenty,60,17641,10,10,2001,True,False,6356,3306,622,True,5,1701160.1,Basic,no pool and no yard
6104,5892,thirty-two,83,91182,7,6,2015,False,False,8233,6127,536,True,8,601283.5,Basic,has pool and has yard
6105,24971,sixty-five,85,30857,5,7,1994,False,True,306,4881,527,True,5,2501574.4,Basic,no pool and no yard
6106,56217,sixty-nine,61,28095,1,9,2011,True,True,9,4116,947,False,0,5629960.1,Basic,no pool and has yard
6107,6138,ninety-two,38,64051,8,1,2008,False,True,5987,274,831,True,9,617184.8,Basic,no pool and no yard
6108,37582,seventeen,27,58259,10,10,2009,True,True,7306,5317,324,False,7,3769640.9,Luxury,has pool and has yard
6109,18848,eighty-nine,36,85574,5,8,2013,True,True,7949,6175,892,True,1,1887019.3,Basic,no pool and no yard
6110,12107,fifteen,9,53025,6,5,2011,False,True,2174,2221,716,True,9,1211581.1,Basic,no pool and no yard
6111,71523,eighty-seven,42,92755,8,5,2002,False,False,9048,8389,505,False,4,7159041.2,Basic,has pool and no yard
6112,88328,ninety-one,63,2451,2,1,1992,False,False,7827,7972,737,True,10,8840872.2,Basic,no pool and has yard
6113,22304,forty-two,37,11188,1,2,2000,False,True,9032,9491,870,False,3,2235124.0,Basic,has pool and no yard
6114,90523,sixty-three,6,78948,7,6,2011,False,True,5822,5541,846,False,0,9058136.1,Basic,has pool and has yard
6115,91987,thirty-one,90,74739,10,1,1993,False,True,7546,1466,954,False,0,9208316.3,Basic,no pool and has yard
6116,57719,eighty-six,60,44354,7,4,2017,False,False,3224,4622,730,True,10,5779467.7,Basic,has pool and has yard
6117,87073,two,95,20816,3,9,2015,True,False,9703,3178,537,False,6,8719452.5,Basic,has pool and no yard
6118,1878,sixty-eight,48,24582,7,3,2005,True,False,504,9965,830,False,1,195927.5,Basic,has pool and no yard
6119,47184,forty,54,10697,5,8,2011,True,False,213,7191,771,True,10,4724350.1,Luxury,has pool and has yard
6120,45511,thirty-three,44,40240,6,4,2013,True,True,3373,694,882,True,0,4558309.3,Basic,no pool and has yard
6121,98450,twenty-three,33,73903,3,9,1999,True,True,6424,1754,984,False,9,9848719.9,Basic,no pool and no yard
6122,38551,eight,74,55782,9,1,2002,False,False,7991,2202,133,False,0,3867229.2,Basic,has pool and has yard
6123,1359,ninety-nine,90,32645,6,6,2016,True,False,6201,430,607,False,0,145834.6,Basic,has pool and no yard
6124,76903,thirty-six,40,30067,1,8,2000,False,True,7764,563,714,True,6,7694030.0,Basic,no pool and no yard
6125,67496,twenty-three,26,16401,2,2,1999,True,True,5347,9207,124,True,4,6752379.9,Basic,no pool and no yard
6126,39756,twenty-two,23,35568,8,4,2019,True,False,7195,8567,564,False,8,3980007.9,Basic,has pool and no yard
6127,25643,six,34,18418,6,8,2021,False,True,4701,3855,384,False,6,2571876.1,Basic,has pool and has yard
6128,14043,eight,92,19843,4,9,2004,False,True,2732,9696,444,True,6,1415900.4,Basic,no pool and has yard
6129,82311,eighty-five,98,52171,8,4,2012,True,True,9962,6386,164,True,0,8239353.2,Basic,no pool and no yard
6130,9333,ninety-six,9,95132,5,1,2005,True,True,4842,4625,335,True,1,939398.5,Luxury,has pool and has yard
6131,36563,forty-six,4,69259,5,7,2001,True,False,5100,5645,154,True,10,3657222.1,Basic,no pool and no yard
6132,33427,twenty-three,99,20168,6,3,2020,True,True,3522,7671,214,False,8,3351101.0,Luxury,has pool and has yard
6133,52552,eighty-three,55,48564,8,7,2006,False,True,113,3276,326,True,2,5262997.6,Basic,has pool and no yard
6134,1294,thirty-one,83,64467,2,2,2021,True,True,9301,3325,137,False,4,142745.1,Basic,no pool and has yard
6135,19382,ninety-five,30,14352,9,8,2014,True,False,6716,3872,891,False,3,1943992.4,Luxury,has pool and has yard
6136,62805,eighty-nine,67,53836,3,7,1999,False,True,9898,1555,877,False,8,6288112.9,Basic,has pool and no yard
6137,76045,forty-eight,4,35808,10,7,2000,False,False,134,5662,925,False,7,7605336.0,Basic,no pool and no yard
6138,11660,forty-five,25,85834,10,4,2019,True,False,4061,5549,163,True,8,1169525.9,Basic,has pool and no yard
6139,65965,eighty-seven,46,52325,9,4,2008,False,True,6767,606,871,True,5,6607805.8,Basic,has pool and has yard
6140,18243,four,22,64376,1,7,1995,False,True,9979,5669,117,False,0,1826399.5,Basic,no pool and no yard
6141,45620,forty-nine,63,81978,7,5,2002,False,True,2875,8627,751,True,4,4572312.2,Basic,has pool and has yard
6142,95620,forty-three,6,42227,8,2,2011,True,False,8365,6653,179,True,4,9564517.1,Basic,no pool and has yard
6143,44159,sixty-one,76,59704,4,9,2020,True,False,5390,6958,873,True,6,4422962.0,Basic,no pool and no yard
6144,56819,sixty-six,55,12174,5,10,2017,True,False,2052,7119,110,True,6,5688459.7,Basic,no pool and has yard
6145,45681,eight,91,31308,1,8,2013,True,True,2800,5238,343,False,6,4575079.3,Basic,no pool and has yard
6146,45885,thirty,78,6898,5,10,2011,True,False,5879,1488,298,True,6,4598304.1,Luxury,has pool and has yard
6147,42781,fifty-three,13,19280,10,4,2005,False,False,9090,669,268,True,10,4280444.5,Basic,no pool and has yard
6148,48919,twenty-six,48,22072,6,7,2006,True,False,6295,5247,502,True,1,4896296.6,Basic,no pool and no yard
6149,4846,sixty-four,25,688,2,2,2015,False,False,7001,602,870,True,1,486151.5,Basic,no pool and no yard
6150,31160,fifty-three,64,984,10,10,1993,False,False,7925,1189,234,False,0,3125704.3,Basic,no pool and has yard
6151,7033,two,37,71260,9,10,2001,False,True,5051,6478,534,True,10,708252.1,Basic,has pool and no yard
6152,72797,seventy-nine,80,15203,7,1,2020,True,False,7739,9900,866,True,1,7286052.0,Basic,no pool and no yard
6153,59068,fifty-six,43,58418,5,8,1997,True,True,4857,6054,999,True,6,5910960.7,Basic,no pool and no yard
6154,10737,four,59,43155,3,1,1996,False,True,5050,6583,368,True,2,1083375.6,Basic,has pool and has yard
6155,5798,thirty-eight,15,80266,8,3,2010,True,True,9805,6107,292,True,1,586009.0,Basic,has pool and no yard
6156,63396,thirty-six,95,64240,6,10,2018,False,False,8561,8572,243,True,1,6347194.8,Basic,has pool and no yard
6157,12196,eighty-five,17,72129,10,2,2007,False,False,3483,5787,933,False,6,1223454.7,Basic,has pool and no yard
6158,45271,four,61,84187,8,2,2016,True,True,2268,6212,793,False,10,4533164.6,Basic,no pool and no yard
6159,53885,sixty-eight,36,16515,1,9,2013,False,True,8840,8399,377,True,9,5392191.3,Basic,no pool and no yard
6160,21006,forty-six,6,35375,6,8,2014,True,False,7626,7889,604,False,2,2101763.4,Basic,no pool and no yard
6161,99184,thirty-five,21,14204,7,10,2006,False,True,2451,3283,659,True,5,9920683.6,Basic,no pool and no yard
6162,27569,ninety-nine,69,75363,1,8,1999,True,True,3855,6325,504,False,0,2765641.9,Luxury,has pool and has yard
6163,11064,eighty-three,58,10629,4,7,1992,False,False,1680,8637,171,True,9,1108539.2,Basic,no pool and no yard
6164,60299,ninety-nine,30,64649,2,3,2014,True,False,6445,118,949,False,0,6035836.4,Luxury,has pool and has yard
6165,43337,fourteen,98,74760,2,8,1993,False,False,1389,1163,121,False,8,4334979.3,Basic,no pool and no yard
6166,6738,eighty-six,60,90438,6,5,2013,True,True,5201,565,303,False,10,680185.3,Basic,no pool and has yard
6167,7939,seventy-six,56,67977,1,4,2011,False,True,7730,2237,889,False,8,806926.1,Basic,has pool and has yard
6168,33316,eighty-nine,72,44095,5,4,2000,True,False,6673,9968,616,True,8,3340809.0,Basic,has pool and no yard
6169,28193,sixty-one,96,66975,9,5,2011,True,True,7652,3595,990,False,6,2833176.1,Basic,no pool and has yard
6170,60768,fifty-two,65,32685,3,1,2000,False,False,9454,3766,408,True,2,6083121.0,Basic,has pool and no yard
6171,405,thirty-eight,91,19931,4,9,2013,False,True,2657,5038,898,True,0,54382.3,Basic,has pool and no yard
6172,78229,fifty-five,41,43990,4,5,2021,True,False,6218,1061,862,False,9,7831558.1,Luxury,has pool and has yard
6173,38892,seventy-eight,50,87567,8,10,1998,True,True,7490,7791,415,False,8,3898426.8,Basic,has pool and no yard
6174,16834,sixty-seven,54,60701,5,8,1999,False,True,4649,6155,947,True,0,1691557.9,Basic,no pool and has yard
6175,98767,fifty-eight,80,4181,5,7,1997,True,False,7301,7232,452,False,10,9881688.7,Basic,no pool and has yard
6176,19931,seventy-one,58,81797,3,7,2004,True,False,8527,2766,742,True,8,1998436.4,Basic,has pool and no yard
6177,94165,fifty-seven,33,90515,5,3,2013,False,False,2614,6873,730,True,4,9425553.3,Basic,has pool and has yard
6178,3166,fifty-seven,38,78583,3,5,2016,False,False,1038,4145,158,True,9,322863.6,Basic,has pool and no yard
6179,14307,seventy-six,59,87315,10,5,2009,False,False,5113,9386,675,False,7,1438756.9,Basic,no pool and has yard
6180,74927,fifty-eight,17,65895,1,5,2013,False,True,1056,347,243,False,1,7494035.3,Basic,no pool and no yard
6181,46132,ninety-four,90,78173,2,7,1993,True,True,7242,4824,987,False,8,4624268.3,Basic,no pool and has yard
6182,93683,sixty-one,4,77856,9,4,2019,True,True,7230,8177,356,True,3,9369675.9,Basic,no pool and no yard
6183,22136,fifty-six,100,93052,3,4,2012,False,False,6358,7861,304,True,3,2217451.2,Basic,no pool and no yard
6184,22334,five,49,96183,7,9,2017,True,True,948,9949,113,False,5,2239252.7,Basic,has pool and no yard
6185,94723,fifteen,23,58166,4,2,1996,True,True,9540,5091,439,True,10,9476464.6,Basic,has pool and no yard
6186,525,thirty-nine,62,88189,7,1,1994,True,False,7377,8868,113,True,10,56225.4,Basic,no pool and no yard
6187,44111,fifty-three,75,76720,8,10,1992,False,True,8588,7962,689,True,1,4421849.2,Basic,has pool and has yard
6188,50839,twenty-eight,60,87383,6,5,2015,False,False,9636,2021,451,False,0,5088531.5,Basic,has pool and no yard
6189,81019,eighty-one,84,60447,8,10,2001,False,False,9850,4447,889,True,9,8108376.1,Basic,has pool and no yard
6190,36137,seventy-two,31,67680,8,4,2020,True,True,2452,659,421,True,9,3619989.0,Basic,has pool and no yard
6191,56439,eighty-four,29,54971,1,2,2000,True,True,402,7088,417,True,2,5650606.0,Luxury,has pool and has yard
6192,1937,fifty-four,90,29408,2,5,2009,True,False,5879,9334,254,True,7,201865.9,Basic,no pool and has yard
6193,93001,thirty-six,82,4114,3,7,2002,False,False,9735,9607,154,False,10,9310693.2,Basic,has pool and no yard
6194,67233,thirty-six,84,86885,10,5,2018,False,False,8416,4594,960,False,3,6731477.8,Basic,no pool and no yard
6195,55682,seventy-one,38,715,10,10,2004,False,False,7381,5246,858,True,7,5575110.4,Basic,has pool and no yard
6196,97897,sixty-three,91,62818,4,9,1990,False,True,2736,1335,834,False,10,9799105.0,Basic,has pool and has yard
6197,66836,sixty-eight,63,33390,5,1,2017,True,False,9048,2932,903,True,2,6692953.7,Basic,no pool and has yard
6198,78235,eight,31,11231,8,2,2019,False,False,7253,259,803,False,4,7835672.9,Basic,has pool and has yard
6199,32419,thirty-six,68,268,9,5,2021,False,True,2857,3533,929,False,0,3253478.1,Basic,has pool and has yard
6200,54995,seven,72,21630,8,8,2010,False,True,3447,5028,878,False,3,5507408.0,Basic,has pool and has yard
6201,7133,eighty-six,53,19117,8,2,1999,True,False,6795,2063,429,False,4,723366.9,Luxury,has pool and has yard
6202,48223,forty-eight,30,28039,7,10,1996,True,True,8779,6695,108,True,2,4826979.6,Basic,no pool and has yard
6203,28354,fifty-four,15,18111,3,5,2000,False,True,2945,6960,577,False,8,2842100.0,Basic,has pool and no yard
6204,63613,eighty-three,76,53257,1,3,2007,True,True,8277,7626,810,False,0,6370994.7,Basic,has pool and no yard
6205,40812,fifty-two,59,80013,6,3,2018,True,True,3176,9172,241,False,10,4088680.8,Basic,no pool and has yard
6206,40736,fifty-five,46,20797,7,5,1994,True,True,4246,6743,134,True,3,4087187.4,Luxury,has pool and has yard
6207,93690,ninety-four,31,74695,5,2,1995,False,False,1801,3488,140,False,2,9372359.5,Basic,no pool and has yard
6208,50276,twenty-six,45,89868,3,1,2008,True,False,7875,7480,480,True,10,5030850.8,Basic,no pool and no yard
6209,21294,sixty-five,3,75462,4,3,2011,True,False,7367,1596,602,True,10,2133300.1,Basic,has pool and no yard
6210,99074,sixty-seven,100,70776,10,7,2001,False,True,4194,9503,314,False,7,9914551.1,Basic,no pool and has yard
6211,24979,forty-five,62,28179,9,5,2011,True,False,5980,7316,502,True,2,2508814.1,Luxury,has pool and has yard
6212,41441,twenty-one,88,92629,4,9,1990,False,True,2349,9601,292,True,5,4156420.0,Basic,no pool and has yard
6213,97857,twenty,61,85973,10,8,2007,True,True,4407,2771,684,True,8,9790445.7,Basic,has pool and no yard
6214,65931,seventy-one,84,85353,4,7,2017,True,False,4220,8544,125,True,4,6595633.7,Basic,no pool and no yard
6215,39077,fifteen,33,50692,10,8,1995,True,False,9471,1375,647,True,6,3908929.5,Basic,no pool and no yard
6216,95690,ten,65,3769,9,5,2021,False,True,4741,1680,136,False,1,9573812.1,Basic,has pool and no yard
6217,82236,forty-nine,81,28908,4,8,2018,True,False,3778,925,283,False,8,8231424.8,Luxury,has pool and has yard
6218,36539,sixty-eight,49,28123,1,2,1994,False,True,2863,3085,974,True,10,3664156.4,Basic,has pool and has yard
6219,99491,forty-seven,51,86141,9,1,2000,False,True,4292,9878,738,False,1,9957075.0,Basic,no pool and has yard
6220,32185,twenty-seven,12,26136,10,7,2008,False,True,1976,3491,733,True,7,3221329.8,Basic,no pool and has yard
6221,59183,twenty-two,54,54858,3,2,1994,True,True,1612,1694,688,True,0,5924125.4,Basic,no pool and no yard
6222,11006,forty-eight,87,26688,1,2,2015,True,True,8194,4306,378,False,7,1107901.5,Luxury,has pool and has yard
6223,24025,eighteen,97,92667,10,4,1999,True,True,3028,8500,190,False,9,2415923.9,Luxury,has pool and has yard
6224,92120,twenty-five,67,72326,1,4,2001,False,True,7137,601,507,False,2,9219455.1,Basic,has pool and no yard
6225,63342,twenty-one,86,91993,4,2,1997,True,False,2111,3502,877,True,8,6349697.7,Luxury,has pool and has yard
6226,91418,seventy-six,98,3281,7,8,1992,False,False,407,9752,142,False,3,9152058.2,Basic,no pool and has yard
6227,99151,seventy-six,17,86946,6,10,2020,False,False,7237,7600,715,True,6,9918352.0,Basic,no pool and has yard
6228,31429,seventeen,78,8651,4,5,2021,False,True,5090,342,145,False,0,3151080.1,Basic,has pool and has yard
6229,92781,seventy-four,66,51710,7,7,2006,False,False,3302,8003,121,False,0,9284649.6,Basic,has pool and no yard
6230,7719,five,3,47283,10,6,1993,False,True,1057,7669,105,True,3,777314.3,Basic,has pool and no yard
6231,46313,ninety-one,42,14423,10,3,1998,True,True,7861,5872,760,False,7,4638363.8,Basic,has pool and no yard
6232,53973,sixty-nine,82,3337,9,3,2003,False,False,7112,3234,910,False,4,5404423.3,Basic,no pool and has yard
6233,95748,twenty-eight,75,6968,2,2,2001,True,True,3446,9626,664,False,10,9577750.1,Basic,no pool and no yard
6234,64615,thirty-eight,45,8777,8,10,2019,True,True,7118,9570,753,True,5,6469341.9,Basic,no pool and has yard
6235,10876,sixty-four,44,71768,4,8,1990,False,True,7227,4495,146,False,8,1089783.0,Basic,no pool and no yard
6236,38315,ninety-seven,58,99664,2,3,2000,False,False,3440,1545,309,False,5,3839110.0,Basic,has pool and no yard
6237,16733,twenty,4,79027,5,10,2019,False,True,9584,8914,841,True,3,1674111.9,Basic,no pool and no yard
6238,17417,fifty-three,47,24075,3,5,2000,False,True,1800,958,645,True,10,1743942.0,Basic,no pool and no yard
6239,45946,twenty-four,64,16419,7,2,2001,True,True,11,3607,328,True,9,4601566.1,Basic,no pool and no yard
6240,32143,ninety-one,33,43345,7,4,2007,False,False,3743,4601,384,False,7,3219151.7,Basic,no pool and has yard
6241,23409,forty-five,55,92659,6,2,2002,True,False,151,6900,971,False,4,2345459.2,Basic,no pool and has yard
6242,58559,sixteen,2,72345,7,8,2016,False,False,8360,4041,778,False,3,5856579.6,Basic,no pool and no yard
6243,88182,three,82,35450,8,9,2014,True,True,1245,604,353,True,8,8830006.4,Luxury,has pool and has yard
6244,12315,sixty-seven,58,84746,7,10,1997,False,False,4618,5661,376,True,10,1240599.7,Basic,no pool and has yard
6245,19520,forty,64,39739,9,7,2018,True,False,7335,329,351,False,3,1960957.8,Basic,has pool and no yard
6246,79262,fifty-five,10,46299,8,7,2009,True,False,6144,2810,911,True,10,7927560.9,Basic,no pool and no yard
6247,33550,eight,76,72430,5,10,1999,False,False,6166,6962,554,False,4,3366345.9,Basic,has pool and no yard
6248,45179,fourteen,10,58110,8,8,2015,False,False,6509,4737,559,True,7,4519301.5,Basic,no pool and no yard
6249,8677,seven,91,52191,9,10,1994,False,False,342,8678,974,True,10,877121.4,Basic,has pool and no yard
6250,52517,seventy-five,85,85664,10,6,2017,True,True,6381,9411,894,False,8,5254743.7,Basic,has pool and no yard
6251,53762,twenty-four,27,55313,7,6,1991,False,True,9075,7349,919,True,9,5387288.1,Basic,has pool and has yard
6252,79553,seven,61,35059,8,2,1996,True,True,3372,7603,896,True,1,7964369.6,Basic,no pool and has yard
6253,9367,ninety-nine,73,1080,4,9,2006,False,False,4137,7384,571,True,8,944409.6,Basic,has pool and has yard
6254,20349,thirty-five,52,75883,8,3,2016,True,False,5795,2346,618,True,3,2039634.6,Basic,has pool and no yard
6255,34433,forty-five,34,63456,5,1,2009,True,False,2283,3875,696,False,10,3453087.9,Luxury,has pool and has yard
6256,1451,thirty-three,82,48492,7,4,2016,False,False,1682,3528,703,False,10,148347.6,Basic,has pool and no yard
6257,21527,eighty-two,76,68419,6,6,2012,True,False,2781,6235,214,False,10,2157776.2,Basic,no pool and has yard
6258,45209,fifty,8,16056,8,4,2008,True,True,9292,6554,699,False,9,4526043.8,Basic,has pool and no yard
6259,93318,twenty,34,96463,1,2,2008,True,True,9193,6372,783,True,8,9340167.8,Luxury,has pool and has yard
6260,31437,ten,52,1123,10,8,2013,False,True,1424,2431,405,True,5,3148110.3,Basic,no pool and has yard
6261,4742,seventy-one,73,73433,3,7,1990,True,False,4268,3861,188,False,9,485143.0,Luxury,has pool and has yard
6262,48648,eighty,99,57450,8,8,2021,True,False,9147,3794,797,True,8,4875007.1,Basic,no pool and no yard
6263,89003,forty-one,86,7961,2,7,1992,True,False,8897,9285,279,False,6,8911885.2,Basic,no pool and has yard
6264,25182,seventy-three,90,15511,4,3,1993,True,False,5591,6524,773,False,5,2526249.3,Luxury,has pool and has yard
6265,38890,nineteen,52,56283,2,9,2001,False,False,8583,5325,297,False,7,3898194.1,Basic,has pool and has yard
6266,8682,twenty-six,55,83971,4,8,1991,False,True,3549,4686,574,False,9,876659.1,Basic,no pool and has yard
6267,17332,twenty-eight,77,14619,9,10,2009,False,True,2473,625,968,True,5,1742502.9,Basic,no pool and has yard
6268,75671,sixty-three,65,8142,7,2,2003,True,False,44,4840,271,True,4,7574463.3,Luxury,has pool and has yard
